Order ID,Order Date,Customer ID,Customer Name,Address,City,State,ZIP,Countr_Region,Salesperson,Region,Shipped Date,Shipper Name,Ship Name,Ship Address,Ship City,Ship State,Ship ZIP,Ship Country,Payment Type,Product Name,Category,Unit Price,Quantity,Revenue,Shipping Fee
5318,11/17/14,1,Company A,123 1st Street,Seattle,WA,99999,USA,Nancy Freehafer,North,NULL,NULL,Anna Bedecs,123 1st Street,Seattle,WA,99999,USA,NULL,Coffee,Beverages,46,92,4232,97.9970875
12073,11/20/14,1,Company A,123 1st Street,Seattle,WA,99999,USA,Nancy Freehafer,North,NULL,NULL,Anna Bedecs,123 1st Street,Seattle,WA,99999,USA,NULL,Green Tea,Beverages,2.99,47,140.53,20.8830959
4746,12/29/14,28,Company BB,789 28th Street,Memphis,TN,99999,USA,Anne Larsen,South,12/30/14,Shipping Company C,Amritansh Raghav,789 28th Street,Memphis,TN,99999,USA,Credit Card,Clam Chowder,Soups,9.65,145,1399.25,82.60458213
13807,1/1/15,28,Company BB,789 28th Street,Memphis,TN,99999,USA,Anne Larsen,South,12/30/14,Shipping Company C,Amritansh Raghav,789 28th Street,Memphis,TN,99999,USA,Credit Card,Crab Meat,Canned Meat,18.4,158,2907.2,69.56187933
9089,11/19/14,9,Company I,123 9th Street,Salt Lake City,UT,99999,USA,Robert Zare,West,12/11/14,Shipping Company A,Sven Mortensen,123 9th Street,Salt Lake City,UT,99999,USA,Check,Ravioli,Pasta,19.5,10,195,93.90116846
16297,11/24/14,9,Company I,123 9th Street,Salt Lake City,UT,99999,USA,Robert Zare,West,12/11/14,Shipping Company A,Sven Mortensen,123 9th Street,Salt Lake City,UT,99999,USA,Check,Mozzarella,Dairy Products,34.8,145,5046,50.52313824
10048,12/3/14,6,Company F,123 6th Street,Milwaukee,WI,99999,USA,Michael Neipper,North,12/8/14,Shipping Company B,Francisco PŽrez-Olaeta,123 6th Street,Milwaukee,WI,99999,USA,Credit Card,Beer,Beverages,14,76,1064,92.04278935
12645,12/12/14,8,Company H,123 8th Street,Portland,OR,99999,USA,Nancy Freehafer,North,12/10/14,Shipping Company B,Elizabeth Andersen,123 8th Street,Portland,OR,99999,USA,Check,Curry Sauce,Sauces,40,107,4280,66.50379529
18561,11/29/14,8,Company H,123 8th Street,Portland,OR,99999,USA,Nancy Freehafer,North,12/10/14,Shipping Company B,Elizabeth Andersen,123 8th Street,Portland,OR,99999,USA,Check,Chocolate Biscuits Mix,Baked Goods & Mixes,9.2,27,248.4,31.06925555
7453,12/21/14,25,Company Y,789 25th Street,Chicago,IL,99999,USA,Laura Giussani,East,12/27/14,Shipping Company A,John Rodman,789 25th Street,Chicago,IL,99999,USA,Cash,Scones,Baked Goods & Mixes,10,194,1940,45.76774176
15894,12/8/14,26,Company Z,789 26th Street,Miami,FL,99999,USA,Anne Larsen,South,12/28/14,Shipping Company C,Run Liu,789 26th Street,Miami,FL,99999,USA,Credit Card,Olive Oil,Oil,21.35,108,2305.8,53.43268458
8865,12/27/14,26,Company Z,789 26th Street,Miami,FL,99999,USA,Anne Larsen,South,12/28/14,Shipping Company C,Run Liu,789 26th Street,Miami,FL,99999,USA,Credit Card,Clam Chowder,Soups,9.65,104,1003.6,78.52551174
5841,12/17/14,26,Company Z,789 26th Street,Miami,FL,99999,USA,Anne Larsen,South,12/28/14,Shipping Company C,Run Liu,789 26th Street,Miami,FL,99999,USA,Credit Card,Crab Meat,Canned Meat,18.4,70,1288,91.36261943
17695,12/12/14,29,Company CC,789 29th Street,Denver,CO,99999,USA,Jan Kotas,West,12/31/14,Shipping Company B,Soo Jung Lee,789 29th Street,Denver,CO,99999,USA,Check,Beer,Beverages,14,97,1358,40.62552215
2891,11/21/14,6,Company F,123 6th Street,Milwaukee,WI,99999,USA,Michael Neipper,North,12/8/14,Shipping Company C,Francisco PŽrez-Olaeta,123 6th Street,Milwaukee,WI,99999,USA,Check,Chocolate,Candy,12.75,2,25.5,87.18603062
5234,12/8/14,4,Company D,123 4th Street,New York,NY,99999,USA,Andrew Cencini,East,12/6/14,Shipping Company A,Christina Lee,123 4th Street,New York,NY,99999,USA,Credit Card,Marmalade,"Jams, Preserves",81,140,11340,69.0134473
18674,12/5/14,4,Company D,123 4th Street,New York,NY,99999,USA,Andrew Cencini,East,12/6/14,Shipping Company A,Christina Lee,123 4th Street,New York,NY,99999,USA,Credit Card,Long Grain Rice,Grains,7,6,42,48.8951226
15640,11/18/14,8,Company H,123 8th Street,Portland,OR,99999,USA,Nancy Freehafer,North,12/10/14,Shipping Company C,Elizabeth Andersen,123 8th Street,Portland,OR,99999,USA,Credit Card,Mozzarella,Dairy Products,34.8,2,69.6,25.52036597
18956,12/11/14,3,Company C,123 3rd Street,Los Angelas,CA,99999,USA,Mariya Sergienko,West,12/5/14,Shipping Company B,Thomas Axerr,123 3rd Street,Los Angelas,CA,99999,USA,Cash,Syrup,Condiments,10,66,660,57.40068452
17345,11/21/14,3,Company C,123 3rd Street,Los Angelas,CA,99999,USA,Mariya Sergienko,West,12/5/14,Shipping Company B,Thomas Axerr,123 3rd Street,Los Angelas,CA,99999,USA,Cash,Curry Sauce,Sauces,40,182,7280,61.28737415
14598,11/29/14,10,Company J,123 10th Street,Chicago,IL,99999,USA,Laura Giussani,East,12/12/14,Shipping Company B,Roland Wacker,123 10th Street,Chicago,IL,99999,USA,Credit Card,Almonds,Dried Fruit & Nuts,10,199,1990,45.69499442
6179,12/14/14,10,Company J,123 10th Street,Chicago,IL,99999,USA,Laura Giussani,East,NULL,Shipping Company A,Roland Wacker,123 10th Street,Chicago,IL,99999,USA,NULL,Dried Plums,Dried Fruit & Nuts,3.5,173,605.5,12.76027508
3281,12/3/14,11,Company K,123 11th Street,Miami,FL,99999,USA,Anne Larsen,South,NULL,Shipping Company C,Peter Krschne,123 11th Street,Miami,FL,99999,USA,NULL,Curry Sauce,Sauces,40,56,2240,28.55018265
3104,11/23/14,1,Company A,123 1st Street,Seattle,WA,99999,USA,Nancy Freehafer,North,NULL,Shipping Company C,Anna Bedecs,123 1st Street,Seattle,WA,99999,USA,NULL,Crab Meat,Canned Meat,18.4,45,828,84.61130856
4200,12/23/14,28,Company BB,789 28th Street,Memphis,TN,99999,USA,Anne Larsen,South,12/30/14,Shipping Company C,Amritansh Raghav,789 28th Street,Memphis,TN,99999,USA,Credit Card,Coffee,Beverages,46,53,2438,43.80311084
8365,12/7/14,9,Company I,123 9th Street,Salt Lake City,UT,99999,USA,Robert Zare,West,12/11/14,Shipping Company A,Sven Mortensen,123 9th Street,Salt Lake City,UT,99999,USA,Check,Clam Chowder,Soups,9.65,54,521.1,70.73627981
2961,11/20/14,6,Company F,123 6th Street,Milwaukee,WI,99999,USA,Michael Neipper,North,12/8/14,Shipping Company B,Francisco PŽrez-Olaeta,123 6th Street,Milwaukee,WI,99999,USA,Credit Card,Chocolate,Candy,12.75,147,1874.25,54.7363381
18028,11/18/14,8,Company H,123 8th Street,Portland,OR,99999,USA,Nancy Freehafer,North,12/10/14,Shipping Company B,Elizabeth Andersen,123 8th Street,Portland,OR,99999,USA,Check,Chocolate,Candy,12.75,143,1823.25,93.219896
6473,12/21/14,25,Company Y,789 25th Street,Chicago,IL,99999,USA,Laura Giussani,East,12/27/14,Shipping Company A,John Rodman,789 25th Street,Chicago,IL,99999,USA,Cash,Cajun Seasoning,Condiments,22,141,3102,46.22722446
18499,12/26/14,26,Company Z,789 26th Street,Miami,FL,99999,USA,Anne Larsen,South,12/28/14,Shipping Company C,Run Liu,789 26th Street,Miami,FL,99999,USA,Credit Card,Boysenberry Spread,"Jams, Preserves",25,126,3150,44.94673671
14420,12/18/14,29,Company CC,789 29th Street,Denver,CO,99999,USA,Jan Kotas,West,12/31/14,Shipping Company B,Soo Jung Lee,789 29th Street,Denver,CO,99999,USA,Check,Fruit Cocktail,Fruit & Veg,39,23,897,22.7019521
5069,12/16/14,6,Company F,123 6th Street,Milwaukee,WI,99999,USA,Michael Neipper,North,12/8/14,Shipping Company C,Francisco PŽrez-Olaeta,123 6th Street,Milwaukee,WI,99999,USA,Check,Dried Pears,Dried Fruit & Nuts,30,25,750,43.69930011
14575,11/20/14,6,Company F,123 6th Street,Milwaukee,WI,99999,USA,Michael Neipper,North,12/8/14,Shipping Company C,Francisco PŽrez-Olaeta,123 6th Street,Milwaukee,WI,99999,USA,Check,Dried Apples,Dried Fruit & Nuts,53,169,8957,46.2048435
19883,12/4/14,4,Company D,123 4th Street,New York,NY,99999,USA,Andrew Cencini,East,NULL,NULL,Christina Lee,123 4th Street,New York,NY,99999,USA,NULL,Gnocchi,Pasta,38,185,7030,74.37684689
6842,11/13/14,3,Company C,123 3rd Street,Los Angelas,CA,99999,USA,Mariya Sergienko,West,NULL,NULL,Thomas Axerr,123 3rd Street,Los Angelas,CA,99999,USA,NULL,Green Tea,Beverages,2.99,40,119.6,14.08037259
